Strategy Key,ISIN,Extracted Date from TTS DB,Extracted Date from PDF File,Days since last updated from TTS DB,Days since last updated from PDF File,Update Needed?
36590,LU0453505090,01/04/2023,01/03/2024,489,154,YES
33147,LU0232528306,01/04/2023,01/03/2024,489,154,YES
36589,LU0040709684,01/04/2023,01/03/2024,489,154,YES
16460,LU0040709171,01/04/2023,01/03/2024,489,154,YES
36588,LU0232528561,01/04/2023,01/04/2021,489,1219,YES
45328,LU1008670876,01/04/2023,01/03/2024,489,154,YES
45556,LU0539801802,01/04/2023,01/03/2024,489,154,YES
33149,LU0232529965,01/04/2023,01/03/2024,489,154,YES
33148,LU0095024591,01/04/2023,01/03/2024,489,154,YES
45330,LU1008671098,01/04/2023,01/03/2024,489,154,YES
36593,LU0232530468,01/04/2023,01/03/2024,489,154,YES
36594,LU0173640730,01/04/2023,01/04/2022,489,854,YES
36591,LU0173638916,01/04/2023,01/03/2024,489,154,YES
45557,N/A,01/04/2023,Date not found in the paragraph,489,N/A,YES
36592,LU0095024674,01/04/2023,01/03/2024,489,154,YES
45329,LU1013768186,01/04/2023,01/03/2024,489,154,YES
45830,LU1069347893,01/04/2023,01/03/2024,489,154,YES
36599,LU0417103149,01/04/2023,01/03/2024,489,154,YES
16464,LU0102828612,01/04/2023,01/03/2024,489,154,YES
36600,LU0417103222,01/04/2023,01/03/2024,489,154,YES
36601,N/A,01/04/2023,Date not found in the paragraph,489,N/A,YES
16463,N/A,01/04/2023,Date not found in the paragraph,489,N/A,YES
36602,LU0102828885,01/04/2023,01/04/2022,489,854,YES
36598,N/A,01/04/2023,Date not found in the paragraph,489,N/A,YES
16471,LU0175139822,01/04/2023,01/03/2024,489,154,YES
36615,LU0175140598,01/04/2023,01/03/2024,489,154,YES
45327,LU1008670108,01/03/2024,01/03/2024,154,154,NO
52483,LU1069346069,01/03/2024,01/03/2024,154,154,NO
45272,LU0592507361,01/03/2024,01/03/2024,154,154,NO
45014,LU1008669860,01/03/2024,01/03/2024,154,154,NO
16473,LU0417103495,01/03/2024,01/03/2024,154,154,NO
15203,LU0102830865,01/03/2024,01/03/2024,154,154,NO
46670,LU1069345848,01/03/2024,01/03/2024,154,154,NO
36605,LU0511405911,01/03/2024,01/03/2024,154,154,NO
52486,LU1069345681,01/03/2024,01/03/2024,154,154,NO
36607,LU0095035522,01/03/2024,01/03/2024,154,154,NO
