Strategy Key,ISIN,Extracted Date from TTS DB,Extracted Date from PDF File,Days since last updated from TTS DB,Days since last updated from PDF File,Update Needed?
332508,LU2257995394,1/2/2024,1/7/2024,183,32,YES
332511,LU2257995121,1/2/2024,1/7/2024,183,32,YES
629539,LU2257996368,1/2/2024,1/7/2024,183,32,YES
319622,LU1560902808,1/2/2024,1/7/2024,183,32,YES
319622,LU1560902808,Invalid date format in TTS DB,1/7/2024,,32,
16532,LU0411150922,1/3/2019,31/3/2019,1981,1951,NO
33214,,Date not found in the paragraph,Date not found in the paragraph,,,
599791,HK0000847258,1/6/2023,1/4/2024,428,123,YES
599790,HK0000034162,1/6/2023,1/4/2024,428,123,YES
602203,HK0000847274,1/6/2023,1/4/2024,428,123,YES
599798,HK0000847266,1/6/2023,1/4/2024,428,123,YES
66288,,Date not found in the paragraph,Date not found in the paragraph,,,
66294,,Date not found in the paragraph,Date not found in the paragraph,,,
66293,,Date not found in the paragraph,Date not found in the paragraph,,,
109205,,Date not found in the paragraph,Date not found in the paragraph,,,
66290,,Date not found in the paragraph,Date not found in the paragraph,,,
109259,,Date not found in the paragraph,Date not found in the paragraph,,,
66286,,Date not found in the paragraph,Date not found in the paragraph,,,
66287,,Date not found in the paragraph,Date not found in the paragraph,,,
66285,,Date not found in the paragraph,Date not found in the paragraph,,,
95883,,1/2/2019,Date not found in the paragraph,2009,,YES
119150,,1/2/2019,Date not found in the paragraph,2009,,YES
95882,,1/2/2019,Date not found in the paragraph,2009,,YES
95884,,1/2/2019,Date not found in the paragraph,2009,,YES
127692,,1/2/2019,Date not found in the paragraph,2009,,YES
95885,,1/2/2019,Date not found in the paragraph,2009,,YES
95886,,1/2/2019,Date not found in the paragraph,2009,,YES
119180,,1/2/2019,Date not found in the paragraph,2009,,YES
108061,,1/2/2019,Date not found in the paragraph,2009,,YES
68523,,1/2/2019,Date not found in the paragraph,2009,,YES
67923,,1/2/2019,Date not found in the paragraph,2009,,YES
68526,,1/2/2019,Date not found in the paragraph,2009,,YES
68524,,1/2/2019,Date not found in the paragraph,2009,,YES
67927,,1/2/2019,Date not found in the paragraph,2009,,YES
68522,,1/2/2019,Date not found in the paragraph,2009,,YES
109311,,1/2/2019,Date not found in the paragraph,2009,,YES
68528,,1/2/2019,Date not found in the paragraph,2009,,YES
68525,,Date not found in the paragraph,Date not found in the paragraph,,,
68527,,Date not found in the paragraph,Date not found in the paragraph,,,
45750,,1/6/2020,Date not found in the paragraph,1523,,YES
45735,LU1078738645,1/6/2020,26/6/2020,1523,1498,NO
45650,LU1078737910,1/6/2020,26/6/2020,1523,1498,NO
45807,LU1078738306,1/6/2020,26/6/2020,1523,1498,NO
45791,LU1078738058,1/6/2020,26/6/2020,1523,1498,NO
45726,LU1078738488,1/6/2020,26/6/2020,1523,1498,NO
735678,LU2572683147,1/3/2023,1/3/2024,520,154,YES
18042,,1/3/2023,Date not found in the paragraph,520,,YES
44121,LU0265266980,1/3/2023,1/3/2024,520,154,YES
44121,LU0265266980,1/3/2023,1/3/2024,520,154,YES
35130,LU0265267285,1/3/2023,1/3/2024,520,154,YES
93549,LU0823389936,1/3/2023,10/7/2024,520,23,YES
129247,LU1789408728,1/3/2023,10/7/2024,520,23,YES
51164,LU0823389779,1/3/2023,10/7/2024,520,23,YES
129249,,1/3/2023,Date not found in the paragraph,520,,YES
18028,LU0823389852,1/3/2023,10/7/2024,520,23,YES
129254,LU1789408561,1/3/2023,10/7/2024,520,23,YES
311281,LU1596579901,1/4/2021,1/4/2021,1219,1219,NO
311284,LU1596579067,1/4/2021,1/4/2021,1219,1219,NO
311282,LU1596579653,1/4/2021,1/4/2021,1219,1219,NO
311283,LU1596579224,1/4/2021,1/4/2021,1219,1219,NO
311280,LU1596579570,1/4/2021,1/4/2021,1219,1219,NO
311279,LU1596580313,1/4/2021,1/4/2021,1219,1219,NO
45732,LU0823432611,1/3/2023,1/3/2024,520,154,YES
45539,IE0003852799,1/4/2023,22/4/2024,489,102,YES
16693,IE0000830459,1/4/2020,1/4/2020,1584,1584,NO
16678,IE0032149506,1/9/2023,30/4/2024,336,94,YES
33473,IE0004850503,1/9/2023,30/4/2024,336,94,YES
10567,IE0000838304,1/9/2023,30/4/2024,336,94,YES
8326,,1/9/2023,Date not found in the paragraph,336,,YES
8325,IE0004851022,1/9/2023,30/4/2024,336,94,YES
16672,GB0000796242,1/7/2023,30/4/2024,398,94,YES
16671,GB0030655780,1/7/2023,30/4/2024,398,94,YES
16673,GB0000804335,1/4/2023,30/4/2024,489,94,YES
16674,,1/4/2023,Date not found in the paragraph,489,,YES
20985,GB0008192063,1/4/2023,30/4/2024,489,94,YES
16655,IE00B237VG42,1/5/2021,1/5/2021,1189,1189,NO
16656,IE0030165983,1/5/2021,1/5/2021,1189,1189,NO
36646,IE00B62P4Q86,1/4/2024,30/4/2024,123,94,NO
33475,IE0032158341,1/4/2024,30/4/2024,123,94,NO
10568,IE0000835953,1/4/2024,30/4/2024,123,94,NO
16684,IE0033156484,1/4/2024,30/4/2024,123,94,NO
25486,IE0032158457,1/4/2024,30/4/2024,123,94,NO
15213,IE0004851808,1/4/2024,30/4/2024,123,94,NO
8323,IE0000805634,1/9/2023,30/4/2024,336,94,YES
36641,,1/9/2023,Date not found in the paragraph,336,,YES
8322,IE0004852103,1/9/2023,30/4/2024,336,94,YES
16682,IE0030016244,1/9/2023,30/4/2024,336,94,YES
16681,IE0030016467,1/9/2023,30/4/2024,336,94,YES
33474,IE0030016350,1/9/2023,30/4/2024,336,94,YES
16679,IE0004851352,1/9/2023,30/4/2024,336,94,YES
16680,IE0000931182,1/9/2023,30/4/2024,336,94,YES
8319,IE0004868828,1/9/2023,30/4/2024,336,94,YES
8321,IE0000830236,1/9/2023,30/4/2024,336,94,YES
8320,IE00B3BC5T90,1/9/2023,30/4/2024,336,94,YES
16657,IE0004868604,1/9/2023,30/4/2024,336,94,YES
16659,IE0000830129,1/9/2023,30/4/2024,336,94,YES
16658,IE0031029477,1/9/2023,30/4/2024,336,94,YES
36640,IE00B3YQ9180,1/9/2023,30/4/2024,336,94,YES
33472,IE0004866665,1/9/2023,30/4/2024,336,94,YES
16660,IE0000829451,1/9/2023,30/4/2024,336,94,YES
16669,IE0004866772,1/9/2023,30/4/2024,336,94,YES
16670,IE0000829121,1/9/2023,30/4/2024,336,94,YES
16688,IE0000829568,1/9/2023,30/4/2024,336,94,YES
16686,IE0004866996,1/9/2023,30/4/2024,336,94,YES
20986,IE00B4YN5X00,1/9/2023,30/4/2024,336,94,YES
36647,IE00B3YQ0H18,1/9/2023,30/4/2024,336,94,YES
16685,IE0004866889,1/9/2023,30/4/2024,336,94,YES
8324,IE0000829238,1/9/2023,30/4/2024,336,94,YES
16689,IE0000838189,1/4/2023,30/4/2024,489,94,YES
16690,GB0000840719,1/4/2023,30/4/2024,489,94,YES
307157,LU1852330734,1/9/2023,1/4/2024,336,123,YES
304719,LU1852331039,1/9/2023,1/4/2024,336,123,YES
304724,LU2077746340,1/9/2023,1/4/2024,336,123,YES
304725,LU1963769176,1/9/2023,1/4/2024,336,123,YES
304721,LU2077746779,1/9/2023,1/4/2024,336,123,YES
304720,LU1847653141,1/9/2023,1/4/2024,336,123,YES
304723,,1/9/2023,Date not found in the paragraph,336,,YES
214381,LU0679940949,1/9/2023,1/4/2024,336,123,YES
304718,,1/9/2023,Date not found in the paragraph,336,,YES
33503,LU0679941327,1/9/2023,1/4/2024,336,123,YES
304722,LU2077746696,1/9/2023,1/4/2024,336,123,YES
111575,LU1564329545,1/4/2024,1/4/2024,123,123,NO
111574,,1/4/2024,Date not found in the paragraph,123,,NO
111569,LU1564329032,1/4/2024,1/4/2024,123,123,NO
732952,LU2655523236,1/4/2024,1/4/2024,123,123,NO
111571,LU1564329115,1/4/2024,1/4/2024,123,123,NO
111572,LU1706154686,1/4/2024,1/4/2024,123,123,NO
732600,LU2655523319,1/4/2024,1/4/2024,123,123,NO
111573,LU1733224965,1/4/2024,1/4/2024,123,123,NO
113186,LU1733225004,1/4/2024,1/4/2024,123,123,NO
45286,LU0803753879,1/4/2021,1/4/2021,1219,1219,NO
13743,LU0414403419,1/10/2022,1/10/2022,671,671,NO
36648,,1/10/2022,Date not found in the paragraph,671,,NO
45783,LU0916957664,1/10/2022,1/10/2022,671,671,NO
36649,LU0414403500,1/10/2022,1/10/2022,671,671,NO
45507,LU0738912210,1/10/2022,1/10/2022,671,671,NO
28453,LU0171270639,1/4/2022,1/4/2024,854,123,YES
8321,IE0000830236,1/9/2023,30/4/2024,336,94,YES
8320,IE00B3BC5T90,1/9/2023,30/4/2024,336,94,YES
16657,IE0004868604,1/9/2023,30/4/2024,336,94,YES
16659,IE0000830129,1/9/2023,30/4/2024,336,94,YES
16658,IE0031029477,1/9/2023,30/4/2024,336,94,YES
36640,,1/9/2023,Date not found in the paragraph,336,,YES
33472,IE0004866665,1/9/2023,30/4/2024,336,94,YES
16660,IE0000829451,1/9/2023,30/4/2024,336,94,YES
16669,IE0004866772,1/9/2023,30/4/2024,336,94,YES
16670,IE0000829121,1/9/2023,30/4/2024,336,94,YES
16688,IE0000829568,1/9/2023,30/4/2024,336,94,YES
16686,IE0004866996,1/9/2023,30/4/2024,336,94,YES
20986,IE00B4YN5X00,1/9/2023,30/4/2024,336,94,YES
36647,IE00B3YQ0H18,1/9/2023,30/4/2024,336,94,YES
16685,IE0004866889,1/9/2023,30/4/2024,336,94,YES
8324,IE0000829238,1/9/2023,30/4/2024,336,94,YES
16689,IE0000838189,1/4/2023,30/4/2024,489,94,YES
16690,GB0000840719,1/4/2023,30/4/2024,489,94,YES
307157,LU1852330734,1/9/2023,1/4/2024,336,123,YES
304719,LU1852331039,1/9/2023,1/4/2024,337,124,YES
304724,,1/9/2023,Date not found in the paragraph,337,,YES
304725,LU1963769176,1/9/2023,1/4/2024,337,124,YES
304721,LU2077746779,1/9/2023,1/4/2024,337,124,YES
304720,LU1847653141,1/9/2023,1/4/2024,337,124,YES
304723,LU2070343392,1/9/2023,1/4/2024,337,124,YES
214381,LU0679940949,1/9/2023,1/4/2024,337,124,YES
304718,LU1847653224,1/9/2023,1/4/2024,337,124,YES
33503,LU0679941327,1/9/2023,1/4/2024,337,124,YES
304722,LU2077746696,1/9/2023,1/4/2024,337,124,YES
111575,LU1564329545,1/4/2024,1/4/2024,124,124,NO
111574,LU1697837992,1/4/2024,1/4/2024,124,124,NO
111569,LU1564329032,1/4/2024,1/4/2024,124,124,NO
732952,LU2655523236,1/4/2024,1/4/2024,124,124,NO
111571,LU1564329115,1/4/2024,1/4/2024,124,124,NO
111572,LU1706154686,1/4/2024,1/4/2024,124,124,NO
732600,LU2655523319,1/4/2024,1/4/2024,124,124,NO
111573,LU1733224965,1/4/2024,1/4/2024,124,124,NO
113186,LU1733225004,1/4/2024,1/4/2024,124,124,NO
45286,,1/4/2021,Date not found in the paragraph,1220,,YES
13743,LU0414403419,1/10/2022,1/10/2022,672,672,NO
36648,,1/10/2022,Date not found in the paragraph,672,,NO
45783,LU0916957664,1/10/2022,1/10/2022,672,672,NO
36649,LU0414403500,1/10/2022,1/10/2022,672,672,NO
45507,LU0738912210,1/10/2022,1/10/2022,672,672,NO
28453,LU0171270639,1/4/2022,1/4/2024,855,124,YES
29701,LU0171269466,1/4/2022,1/4/2024,855,124,YES
16784,,1/4/2022,Date not found in the paragraph,855,,YES
47215,LU1121335696,1/4/2023,1/4/2024,490,124,YES
28584,LU0821914370,1/4/2023,1/4/2024,490,124,YES
68622,LU1279613951,1/4/2023,1/4/2024,490,124,YES
376953,LU2125116256,1/9/2023,1/4/2024,337,124,YES
376949,LU2125116504,1/9/2023,1/4/2024,337,124,YES
357785,LU1564328737,1/9/2023,1/4/2024,337,124,YES
376958,LU2125116090,1/9/2023,1/4/2024,337,124,YES
376955,LU2125116413,1/9/2023,1/4/2024,337,124,YES
239493,LU1564328141,1/9/2023,1/4/2024,337,124,YES
376967,LU2125116173,1/9/2023,1/4/2024,337,124,YES
376946,LU1919856309,1/9/2023,1/4/2024,337,124,YES
342592,,1/9/2023,Date not found in the paragraph,337,,YES
376935,LU2125116330,1/9/2023,1/4/2024,337,124,YES
376966,LU2125115951,1/9/2023,1/4/2024,337,124,YES
60812,LU1200839535,1/9/2023,1/4/2024,337,124,YES
8906,LU0063729296,1/9/2023,1/4/2024,337,124,YES
45763,LU0803752632,1/9/2023,1/4/2024,337,124,YES
60813,LU1200839618,1/9/2023,1/4/2024,337,124,YES
60814,LU1200839709,1/9/2023,1/4/2024,337,124,YES
36650,LU0496654236,1/9/2023,1/4/2024,337,124,YES
13744,LU0172393414,1/9/2023,1/4/2024,337,124,YES
45765,,1/9/2023,Date not found in the paragraph,337,,YES
13707,LU0297943168,1/4/2023,1/4/2024,490,124,YES
13704,LU0006061385,1/4/2023,1/4/2024,490,124,YES
13706,LU0297942863,1/4/2023,1/4/2024,490,124,YES
13763,LU0172412149,1/4/2023,1/4/2024,490,124,YES
13710,LU0093504206,1/4/2023,1/4/2024,490,124,YES
13708,LU0171284937,1/4/2023,1/4/2024,490,124,YES
13764,LU0172401969,1/4/2023,1/4/2024,490,124,YES
13711,LU0172401704,1/4/2023,1/4/2024,490,124,YES
20461,LU0011850046,1/4/2023,1/4/2024,490,124,YES
33496,LU0171285314,1/4/2023,1/4/2022,490,855,YES
737490,LU2655523079,1/9/2023,1/4/2024,337,124,YES
737491,LU2655523152,1/9/2023,1/4/2024,337,124,YES
45141,LU0784384876,1/9/2023,1/4/2024,337,124,YES
42929,LU0784385840,1/9/2023,1/4/2024,337,124,YES
45530,LU0871640123,1/9/2023,1/4/2024,337,124,YES
45638,LU0949170343,1/9/2023,1/4/2024,337,124,YES
41935,LU0784385170,1/9/2023,1/4/2024,337,124,YES
53340,LU1371569200,1/8/2023,1/6/2024,368,63,YES
53351,LU1371569465,1/8/2023,1/6/2024,368,63,YES
50507,LU1371569549,1/8/2023,1/6/2024,368,63,YES
21002,,1/8/2023,Date not found in the paragraph,368,,YES
45754,LU1046420631,1/8/2023,1/4/2024,368,124,YES
9168,LU0286668453,1/8/2023,1/4/2024,368,124,YES
45301,LU0937949237,1/8/2023,1/4/2024,368,124,YES
9170,LU0286668966,1/8/2023,1/4/2024,368,124,YES
36670,LU0286669428,1/8/2023,1/4/2024,368,124,YES
17099,LU0261950983,1/8/2023,1/4/2024,368,124,YES
12157,LU0054237671,1/8/2023,1/4/2024,368,124,YES
8348,LU0048574536,1/8/2023,1/4/2024,368,124,YES
25814,LU0605514214,1/8/2023,1/4/2024,368,124,YES
8342,LU0594300096,1/8/2023,1/4/2024,368,124,YES
8344,LU0594300179,1/8/2023,1/4/2024,368,124,YES
27634,LU0318931192,1/8/2023,1/4/2024,368,124,YES
17103,LU0173614495,1/8/2023,1/4/2024,368,124,YES
143584,LU1345482316,1/8/2023,1/4/2024,368,124,YES
167413,LU1345481854,1/8/2023,1/4/2024,368,124,YES
143581,LU1345481698,1/8/2023,1/4/2024,368,124,YES
143582,LU1313547462,1/8/2023,1/4/2024,368,124,YES
13196,LU0069450319,1/1/2024,1/4/2024,215,124,YES
33828,LU0329678253,1/8/2023,1/4/2024,368,124,YES
17104,LU0329678337,1/8/2023,1/4/2024,368,124,YES
13197,LU0329678410,1/8/2023,1/4/2024,368,124,YES
33829,LU0329678170,1/8/2023,1/4/2024,368,124,YES
27636,LU0303816028,1/8/2023,1/4/2024,368,124,YES
24571,LU0303821028,1/8/2023,1/4/2024,368,124,YES
13198,LU0303816705,1/8/2023,1/4/2024,368,124,YES
8349,LU0303823156,1/8/2023,1/4/2024,368,124,YES
52481,LU1069345509,1/3/2024,1/3/2024,154,154,NO
36578,LU0232525625,1/3/2024,1/7/2021,154,1128,YES
36575,LU0511406216,1/3/2024,1/3/2024,154,154,NO
16456,LU0232525203,1/3/2024,1/3/2024,154,154,NO
36577,LU0417103065,1/3/2024,1/3/2024,154,154,NO
52484,LU1069345251,1/3/2024,1/3/2024,154,154,NO
52485,LU1069345178,1/3/2024,1/3/2024,154,154,NO
45326,,1/3/2024,Date not found in the paragraph,154,,NO
12636,,1/3/2024,Date not found in the paragraph,154,,NO
45325,LU1008671684,1/3/2024,1/3/2024,154,154,NO
45934,LU0778786706,1/3/2024,1/3/2024,154,154,NO
36574,LU0417102927,1/3/2024,1/3/2024,154,154,NO
36579,LU0095030648,1/3/2024,1/3/2024,154,154,NO
212921,LU1069766787,1/3/2024,1/3/2024,154,154,NO
47622,LU1069345335,1/3/2024,1/3/2024,154,154,NO
45711,LU0689625878,1/3/2024,1/3/2024,154,154,NO
36580,LU0157312140,1/3/2024,1/3/2024,154,154,NO
45271,LU0592505407,1/3/2024,1/3/2024,154,154,NO
52482,LU1069345418,1/3/2024,1/3/2024,154,154,NO
20961,LU0157308031,1/3/2024,1/3/2024,154,154,NO
36582,LU0469266505,1/4/2023,1/3/2024,489,154,YES
36585,LU0511404278,1/4/2023,1/3/2024,489,154,YES
36587,LU0469268972,1/4/2023,1/3/2024,489,154,YES
45273,LU0592506397,1/4/2023,1/3/2024,489,154,YES
36581,LU0511404195,1/4/2023,1/3/2024,489,154,YES
36583,LU0469268204,1/4/2023,1/3/2024,489,154,YES
36586,LU0469268626,1/4/2023,1/3/2024,489,154,YES
36584,LU0469268469,1/4/2023,1/3/2024,489,154,YES
36612,LU0453505256,1/4/2023,1/4/2023,489,489,NO
36611,LU0084234581,1/4/2023,1/4/2023,489,489,NO
9967,LU0084234409,1/4/2023,1/4/2023,489,489,NO
36614,,1/4/2023,Date not found in the paragraph,489,,NO
20891,LU0203202907,1/4/2023,1/4/2023,489,489,NO
13707,LU0297943168,1/4/2023,1/4/2024,490,124,YES
13704,LU0006061385,1/4/2023,1/4/2024,490,124,YES
13706,LU0297942863,1/4/2023,1/4/2024,490,124,YES
13763,LU0172412149,1/4/2023,1/4/2024,490,124,YES
13710,LU0093504206,1/4/2023,1/4/2024,490,124,YES
13708,LU0171284937,1/4/2023,1/4/2024,490,124,YES
13764,LU0172401969,1/4/2023,1/4/2024,490,124,YES
13711,LU0172401704,1/4/2023,1/4/2024,490,124,YES
20461,LU0011850046,1/4/2023,1/4/2024,490,124,YES
33496,LU0171285314,1/4/2023,1/4/2022,490,855,YES
737490,LU2655523079,1/9/2023,1/4/2024,337,124,YES
737491,LU2655523152,1/9/2023,1/4/2024,337,124,YES
45141,LU0784384876,1/9/2023,1/4/2024,337,124,YES
42929,LU0784385840,1/9/2023,1/4/2024,337,124,YES
45530,LU0871640123,1/9/2023,1/4/2024,337,124,YES
45638,LU0949170343,1/9/2023,1/4/2024,337,124,YES
41935,LU0784385170,1/9/2023,1/4/2024,337,124,YES
12111,LU0054578231,1/4/2023,1/4/2024,490,124,YES
27478,LU0248271941,1/4/2022,1/4/2022,855,855,NO
33498,LU0248272758,1/4/2022,1/4/2024,855,124,YES
13718,LU0255399239,1/4/2023,1/4/2024,490,124,YES
13770,LU0212924517,1/4/2023,1/4/2024,490,124,YES
20705,LU0249410860,1/4/2023,1/4/2024,490,124,YES
20704,LU0249411835,1/4/2023,1/4/2024,490,124,YES
12115,LU0006061252,1/4/2023,1/4/2024,490,124,YES
29732,LU0171289068,1/4/2023,1/4/2024,490,124,YES
8941,,1/4/2023,Date not found in the paragraph,490,,YES
27277,,1/4/2023,Date not found in the paragraph,490,,YES
8911,LU0072463663,1/4/2023,1/4/2024,490,124,YES
13783,LU0471298694,1/4/2023,1/4/2024,490,124,YES
16849,LU0385154629,1/4/2023,1/4/2024,490,124,YES
33501,LU0171290744,1/12/2019,1/12/2019,1707,1707,NO
33500,LU0171290314,1/12/2019,1/12/2019,1707,1707,NO
33502,LU0035112944,1/12/2019,1/4/2021,1707,1220,YES
27480,LU0171289902,1/4/2023,1/4/2024,490,124,YES
8329,LU0124384867,1/4/2023,1/4/2024,490,124,YES
729617,LU2655522931,1/4/2024,1/4/2024,124,124,NO
729618,LU2655522857,1/4/2024,1/4/2024,124,124,NO
33506,LU0171296279,1/4/2023,1/4/2024,490,124,YES
33505,,1/4/2023,Date not found in the paragraph,490,,YES
13720,LU0200685153,1/4/2023,1/4/2024,490,124,YES
12113,LU0072461881,1/4/2023,1/4/2024,490,124,YES
16822,LU0172417379,1/4/2023,1/4/2024,490,124,YES
13738,LU0096258362,1/4/2023,1/4/2024,490,124,YES
45017,LU0738912566,1/9/2023,1/4/2024,337,124,YES
45023,,1/9/2023,Date not found in the paragraph,337,,YES
13724,LU0046676465,1/9/2023,1/4/2024,337,124,YES
13776,LU0006061419,1/4/2023,1/4/2024,490,124,YES
13725,,1/4/2023,Date not found in the paragraph,490,,YES
33508,LU0171296865,1/4/2022,1/4/2024,855,124,YES
13728,LU0200684693,1/4/2022,1/4/2024,855,124,YES
13020,,1/4/2022,Date not found in the paragraph,855,,YES
13667,LU0096258446,1/4/2023,1/4/2023,490,490,NO
13780,LU0172418690,1/4/2023,1/4/2023,490,490,NO
33510,,1/4/2023,Date not found in the paragraph,490,,NO
33511,LU0097036916,1/4/2023,1/4/2024,490,124,YES
21066,,1/4/2023,Date not found in the paragraph,490,,YES
33512,LU0171298648,1/4/2023,1/4/2020,490,1585,YES
10575,LU0171293334,1/4/2022,1/4/2020,855,1585,YES
8333,LU0011847091,1/4/2022,1/4/2024,855,124,YES
13784,LU0184696853,1/4/2023,1/4/2024,490,124,YES
13668,LU0184696937,1/4/2023,1/4/2024,490,124,YES
8930,LU0122376428,1/4/2023,1/4/2024,490,124,YES
13785,LU0326422176,1/4/2023,1/4/2024,490,124,YES
27481,LU0171301533,1/4/2023,1/4/2024,490,124,YES
16823,LU0106831901,1/4/2023,1/4/2024,490,124,YES
27482,LU0171304719,1/4/2023,1/4/2024,490,124,YES
27278,LU0055631609,1/4/2023,1/4/2024,490,124,YES
8946,LU0171305526,1/4/2023,1/4/2024,490,124,YES
45024,LU1061106388,1/4/2023,1/4/2024,490,124,YES
144812,LU1822774284,1/4/2023,1/4/2024,490,124,YES
15722,LU0122379950,1/4/2023,1/4/2024,490,124,YES
117416,LU1254117382,1/4/2023,1/4/2024,490,124,YES
13670,,1/4/2023,Date not found in the paragraph,490,,YES
45340,LU1023059063,1/4/2023,1/4/2024,490,124,YES
27483,LU0172157280,1/4/2023,1/4/2024,490,124,YES
27279,LU0075056555,1/4/2023,1/4/2024,490,124,YES
33517,,1/4/2023,Date not found in the paragraph,490,,YES
13672,LU0056508442,1/4/2023,1/4/2024,490,124,YES
36657,HK0000100120,1/4/2023,1/4/2023,490,490,NO
36665,HK0000099173,1/7/2022,4/7/2022,764,761,NO
200372,LU1295551573,1/12/2023,1/4/2024,246,124,YES
738398,LU2227625451,1/12/2023,1/4/2024,246,124,YES
738396,LU2521041439,1/4/2024,30/4/2024,124,95,NO
738393,LU2521040894,1/4/2024,30/4/2024,124,95,NO
738394,LU2521041272,1/4/2024,30/4/2024,124,95,NO
738391,LU2343843681,1/4/2024,30/4/2024,124,95,NO
738397,LU2343843764,1/4/2024,30/4/2024,124,95,NO
738392,LU2521040977,1/4/2024,30/4/2024,124,95,NO
738395,LU2521041355,1/4/2024,30/4/2024,124,95,NO
738055,LU2521040118,1/12/2023,1/4/2024,246,124,YES
738059,LU2521040548,1/12/2023,1/4/2024,246,124,YES
738054,LU1820809694,1/12/2023,1/4/2024,246,124,YES
738057,LU2521040381,1/12/2023,1/4/2024,246,124,YES
738056,LU2521040035,1/12/2023,1/4/2024,246,124,YES
738058,LU2521040464,1/12/2023,1/4/2024,246,124,YES
230838,HK0000489945,1/1/2024,1/1/2024,215,215,NO
109253,HK0000352945,1/4/2023,1/4/2024,490,124,YES
109269,HK0000352929,1/4/2023,1/4/2024,490,124,YES
93696,HK0000352960,1/4/2023,1/4/2024,490,124,YES
109317,HK0000352911,1/4/2023,1/4/2024,490,124,YES
20992,HK0000098829,1/4/2023,1/4/2024,490,124,YES
36662,KYG2162H1544,1/4/2017,1/4/2015,2681,3412,YES
26847,KYG2162H1395,1/4/2017,1/4/2015,2681,3412,YES
36663,KYG2162H1700,1/4/2017,1/4/2015,2681,3412,YES
36661,KYG2162H1478,1/4/2017,1/4/2015,2681,3412,YES
36666,HK0000098035,1/4/2021,1/4/2021,1220,1220,NO
8338,LU0264451831,1/4/2019,29/4/2019,1951,1923,NO
12141,,1/4/2019,Date not found in the paragraph,1951,,NO
280119,HK0000464336,1/1/2024,30/4/2024,215,95,YES
36668,HK0000102118,1/4/2022,1/4/2022,855,855,NO
260315,LU2088747998,1/4/2023,1/4/2023,490,490,NO
260316,LU2088748293,1/4/2023,1/4/2023,490,490,NO
20994,,1/4/2023,Date not found in the paragraph,490,,NO
52241,LU0795475572,1/4/2023,1/4/2024,490,124,YES
325453,LU0428352776,1/4/2023,1/4/2024,490,124,YES
705442,LU0811022101,1/4/2023,1/4/2024,490,124,YES
52242,LU0304598229,1/4/2023,1/4/2024,490,124,YES
705443,,1/4/2023,Date not found in the paragraph,490,,YES
52243,LU0811022366,1/4/2023,1/4/2024,490,124,YES
52245,LU0560541111,1/6/2024,1/6/2024,63,63,NO
45942,LU1118698981,1/6/2024,1/6/2024,63,63,NO
45997,LU0965088593,1/6/2024,1/6/2024,63,63,NO
59450,LU0795475655,1/4/2023,1/4/2024,490,124,YES
59451,LU0756523055,1/4/2023,1/4/2024,490,124,YES
59452,LU0817827503,1/4/2023,1/4/2024,490,124,YES
325490,LU0801099465,1/4/2023,1/4/2024,490,124,YES
9945,,Date not found in the paragraph,Date not found in the paragraph,,,
43228,,Date not found in the paragraph,Date not found in the paragraph,,,
43431,,Date not found in the paragraph,Date not found in the paragraph,,,
43345,,Date not found in the paragraph,Date not found in the paragraph,,,
36472,,Date not found in the paragraph,Date not found in the paragraph,,,
43229,,Date not found in the paragraph,Date not found in the paragraph,,,
9946,,Date not found in the paragraph,Date not found in the paragraph,,,
43432,,Date not found in the paragraph,Date not found in the paragraph,,,
43346,,Date not found in the paragraph,Date not found in the paragraph,,,
25064,,Date not found in the paragraph,Date not found in the paragraph,,,
43347,,Date not found in the paragraph,Date not found in the paragraph,,,
43433,,Date not found in the paragraph,Date not found in the paragraph,,,
36433,,Date not found in the paragraph,Date not found in the paragraph,,,
43230,,Date not found in the paragraph,Date not found in the paragraph,,,
9947,,Date not found in the paragraph,Date not found in the paragraph,,,
36475,,Date not found in the paragraph,Date not found in the paragraph,,,
43231,,Date not found in the paragraph,Date not found in the paragraph,,,
43278,,Date not found in the paragraph,Date not found in the paragraph,,,
36515,,Date not found in the paragraph,Date not found in the paragraph,,,
36528,,Date not found in the paragraph,Date not found in the paragraph,,,
43348,,Date not found in the paragraph,Date not found in the paragraph,,,
9948,,Date not found in the paragraph,Date not found in the paragraph,,,
36539,,Date not found in the paragraph,Date not found in the paragraph,,,
36510,,Date not found in the paragraph,Date not found in the paragraph,,,
12059,LU0048573645,1/8/2023,1/4/2024,368,124,YES
8347,LU0048573561,1/8/2023,1/4/2024,368,124,YES
8506,LU0077335932,1/8/2023,1/4/2024,368,124,YES
9143,LU0261946445,1/8/2023,1/4/2024,368,124,YES
9146,LU0261947096,1/8/2023,1/4/2024,368,124,YES
13223,LU0048597586,1/8/2023,1/4/2024,368,124,YES
17097,LU0205439572,1/1/2024,1/4/2024,215,124,YES
58421,LU1046420714,1/1/2024,1/4/2024,215,124,YES
58422,LU1119993845,1/1/2024,1/4/2024,215,124,YES
58423,LU0877626530,1/1/2024,1/4/2024,215,124,YES
17098,LU0270844359,1/12/2018,1/12/2018,2072,2072,NO
50508,LU0605512432,1/8/2023,1/6/2024,368,63,YES
50506,LU0605512275,1/8/2023,1/6/2024,368,63,YES
26791,LU0238205446,1/1/2024,1/4/2024,215,124,YES
24112,LU0238205958,1/1/2024,1/4/2024,215,124,YES
